customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1100-ddvrv,male,0,Yes,No,17,No,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,Yes,mailed check,49.8,836.35,No
0378-tovms,female,0,No,No,3,Yes,no,fiber optic,no,no,no,yes,no,yes,month-to-month,No,electronic check,85.8,272.2,Yes
4355-hbjhh,male,0,Yes,Yes,67,Yes,yes,dsl,yes,no,yes,no,yes,yes,two year,Yes,electronic check,79.7,5293.4,Yes
6728-wyqbc,male,0,No,No,1,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,bank transfer (automatic),20.95,20.95,No
9058-cbreo,female,1,No,No,1,Yes,yes,dsl,no,no,no,no,no,no,month-to-month,No,mailed check,50.55,50.55,Yes
9029-fegvj,female,1,Yes,No,32,Yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,No,mailed check,79.3,2570,No
7216-kaoid,male,0,Yes,Yes,41,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,No,bank transfer (automatic),19.5,798.2,No
0318-quuob,male,0,Yes,No,1,Yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,Yes,electronic check,80.55,80.55,Yes
6145-nnpno,female,0,No,No,1,Yes,no,dsl,no,no,no,no,no,no,month-to-month,No,bank transfer (automatic),44.15,44.15,No
5520-fvewj,female,0,Yes,Yes,12,Yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,Yes,electronic check,84.5,916.9,Yes
5339-tjfek,male,0,Yes,Yes,62,Yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,Yes,electronic check,105.5,6487.2,No
5572-zdxhy,female,0,No,No,22,Yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,Yes,mailed check,84.3,1855.65,Yes
2074-guhpq,female,0,No,Yes,17,Yes,yes,fiber optic,no,yes,yes,yes,no,no,month-to-month,Yes,credit card (automatic),92.7,1556.85,No
4625-xmoym,female,0,Yes,Yes,72,Yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,Yes,bank transfer (automatic),26.25,1988.05,No
5827-mwczk,male,0,Yes,Yes,56,Yes,yes,fiber optic,no,yes,no,yes,yes,no,month-to-month,Yes,credit card (automatic),96.95,5432.2,No
1385-tqozw,female,0,No,No,9,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,Yes,credit card (automatic),20.45,147.55,No
5914-xrfqb,male,0,Yes,No,72,Yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,Yes,bank transfer (automatic),115.8,8424.9,No
4329-ypddq,male,0,No,No,20,Yes,no,fiber optic,yes,yes,yes,yes,yes,yes,month-to-month,Yes,bank transfer (automatic),108.2,2203.7,No
4804-ncpet,male,0,Yes,Yes,19,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,mailed check,20.2,387.4,No
3750-ckvkh,male,0,No,No,2,Yes,no,fiber optic,no,no,no,no,no,no,month-to-month,Yes,electronic check,67.75,116.65,Yes
5944-ugllk,male,0,No,No,53,No,no phone service,dsl,no,no,yes,yes,yes,yes,one year,No,credit card (automatic),54.9,3045.75,No
8063-gbatb,female,1,No,No,27,Yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,Yes,electronic check,85.25,2287.25,Yes
7787-bntzm,male,0,No,No,6,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,bank transfer (automatic),20.15,130.5,No
2252-isrnh,male,0,Yes,Yes,9,Yes,yes,fiber optic,no,no,yes,no,yes,no,one year,Yes,electronic check,90.35,767.9,No
9415-tpkrv,female,0,Yes,Yes,8,Yes,yes,dsl,no,yes,no,no,no,no,month-to-month,No,electronic check,55.75,446.8,No
5322-teujk,female,0,Yes,Yes,71,Yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,No,bank transfer (automatic),114.6,8100.25,No
4547-kqrtm,female,0,No,No,10,Yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,Yes,bank transfer (automatic),80.05,830.7,Yes
4877-evatk,male,0,No,No,1,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,mailed check,20,20,Yes
1866-dioqz,female,0,Yes,No,71,No,no phone service,dsl,yes,yes,yes,yes,yes,yes,one year,No,bank transfer (automatic),66.8,4689.15,No
8375-kvthk,male,0,Yes,No,68,Yes,no,fiber optic,no,yes,no,yes,yes,yes,one year,Yes,electronic check,100.3,6754.35,No
2697-nqbpf,male,0,No,No,34,Yes,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,Yes,electronic check,105.35,3540.65,No
3709-oijea,male,0,No,No,26,Yes,no,fiber optic,no,yes,yes,yes,no,no,one year,Yes,electronic check,85.2,2184.6,No
7639-supcw,female,0,No,No,22,Yes,no,dsl,yes,no,no,no,no,no,month-to-month,Yes,credit card (automatic),48.8,1054.6,Yes
1386-zikuv,male,0,No,No,7,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,Yes,mailed check,18.95,130.55,No
0599-xnydo,female,0,Yes,No,20,Yes,no,fiber optic,no,no,no,no,no,no,month-to-month,Yes,bank transfer (automatic),69.8,1540.35,No
6377-whaox,female,0,Yes,No,60,Yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,Yes,electronic check,106.15,6411.25,No
6855-vlgos,male,0,Yes,Yes,72,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,electronic check,20.55,1432.55,No
8999-xxgns,female,1,Yes,No,72,Yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,Yes,credit card (automatic),105.75,7629.85,No
8746-oqqrw,male,0,No,No,4,Yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,mailed check,25.25,101.9,No
3181-mizbn,male,0,Yes,Yes,16,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,electronic check,19.75,313.4,No
0471-arvmx,female,1,Yes,No,62,Yes,yes,fiber optic,yes,no,yes,no,yes,yes,one year,Yes,electronic check,104.85,6312.9,No
7766-cltic,female,0,No,No,10,Yes,no,dsl,no,no,no,yes,no,yes,month-to-month,Yes,mailed check,60.95,629.55,No
5650-yliba,male,0,No,No,31,Yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,Yes,electronic check,81.15,2640.55,No
0825-cppqh,female,0,Yes,No,71,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,credit card (automatic),19.1,1372.45,No
9084-oaykl,male,0,No,No,58,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,mailed check,20.8,1212.25,No
6122-ljada,male,0,Yes,Yes,70,Yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,Yes,credit card (automatic),90.15,6237.05,No
2400-xiwio,female,0,Yes,No,71,Yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,No,electronic check,90.1,6310.9,No
7524-vrlpl,male,1,No,No,69,Yes,yes,dsl,yes,no,yes,yes,no,yes,two year,No,credit card (automatic),74.1,5031,No
1069-xaiem,female,1,No,No,1,Yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,Yes,electronic check,85.05,85.05,Yes
7569-nmzyq,female,0,Yes,Yes,72,Yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,Yes,bank transfer (automatic),118.75,8672.45,No
5201-ussqz,female,0,Yes,No,26,Yes,no,fiber optic,no,no,no,yes,no,yes,month-to-month,No,credit card (automatic),85.9,2196.45,No
2105-phwon,female,0,Yes,No,33,Yes,yes,fiber optic,no,no,yes,yes,no,yes,month-to-month,Yes,credit card (automatic),95,3008.15,No
1494-ejzdw,female,0,Yes,Yes,10,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,mailed check,20.15,220.8,No
4884-tvuqf,female,1,No,No,57,Yes,yes,fiber optic,yes,no,yes,yes,no,yes,two year,No,credit card (automatic),101.3,5779.6,No
8003-ewndz,female,0,No,No,10,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,Yes,electronic check,21.2,222.65,No
1897-rcfum,female,0,Yes,Yes,39,Yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,Yes,mailed check,24.2,914.6,No
9256-jtbnz,female,0,No,No,11,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,bank transfer (automatic),20.3,246.3,No
4658-hcohw,female,0,Yes,Yes,21,Yes,no,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,Yes,electronic check,102.8,2110.15,Yes
2211-rmnho,female,0,Yes,Yes,68,Yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,No,bank transfer (automatic),85.3,5560,No
2432-tfsmk,male,0,No,No,18,Yes,yes,fiber optic,no,no,yes,no,yes,no,one year,Yes,credit card (automatic),89.6,1633,No
3440-jpscl,female,0,No,No,6,Yes,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,Yes,mailed check,99.95,547.65,Yes
4929-roart,male,0,No,No,18,Yes,yes,dsl,yes,no,no,no,no,no,month-to-month,No,mailed check,56.25,969.85,No
1834-abkhq,female,0,Yes,Yes,52,Yes,no,dsl,no,no,yes,no,no,no,one year,Yes,bank transfer (automatic),50.95,2610.65,No
1741-wtpon,male,0,Yes,Yes,56,Yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,No,mailed check,115.85,6567.9,No
3932-ijwdz,male,0,No,No,45,Yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,Yes,bank transfer (automatic),103.65,4747.85,No
1240-hcboh,female,0,No,No,67,Yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,Yes,mailed check,26.1,1759.55,No
3594-kadlu,male,0,Yes,No,3,No,no phone service,dsl,yes,no,no,yes,no,no,month-to-month,No,mailed check,35.1,101.1,No
8065-bvepf,male,1,No,No,65,Yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,Yes,bank transfer (automatic),99.1,6496.15,No
3796-enzgf,male,0,Yes,No,63,Yes,yes,dsl,no,yes,no,yes,no,yes,two year,No,mailed check,67.25,4234.15,No
1734-zmntz,female,0,Yes,Yes,11,Yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,mailed check,25,300.7,No
2853-cwqfq,male,0,No,Yes,1,Yes,no,dsl,no,no,no,yes,no,yes,month-to-month,Yes,mailed check,59.55,59.55,No
0813-taxxs,male,0,No,No,55,Yes,yes,dsl,no,no,yes,no,yes,yes,two year,Yes,bank transfer (automatic),77.8,4323.35,No
2519-twkfs,male,0,Yes,Yes,25,Yes,yes,dsl,no,no,no,yes,no,no,one year,Yes,mailed check,55.1,1466.1,No
2889-fpwrm,male,0,Yes,No,72,Yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,Yes,bank transfer (automatic),117.8,8684.8,Yes
0626-qxngv,female,0,Yes,No,72,Yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,Yes,credit card (automatic),24.15,1776.45,No
6723-cegqi,female,0,No,Yes,65,No,no phone service,dsl,no,yes,no,yes,yes,no,two year,No,mailed check,45.25,2933.95,No
6987-xqsjt,female,1,No,No,54,Yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,Yes,electronic check,79.5,4370.25,Yes
4732-rrjzc,male,0,Yes,Yes,7,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,mailed check,20.25,144.35,No
9499-xpzxm,female,0,Yes,No,72,Yes,yes,dsl,yes,yes,no,yes,no,no,two year,No,bank transfer (automatic),64.75,4804.75,No
4338-eycer,male,0,Yes,No,21,Yes,no,dsl,no,no,no,no,yes,no,month-to-month,No,bank transfer (automatic),54.6,1125.2,No
3007-fdpea,female,0,No,No,2,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,Yes,bank transfer (automatic),20.7,39.85,No
6350-xfygw,male,1,No,No,4,Yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,Yes,electronic check,94.75,422.4,No
4290-bsxux,male,0,Yes,No,3,Yes,yes,fiber optic,no,no,no,yes,no,no,month-to-month,Yes,bank transfer (automatic),79.65,251.75,Yes
8513-olygy,male,0,Yes,No,72,Yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,No,credit card (automatic),115.8,8332.15,No
0311-qywss,female,0,No,No,6,Yes,no,dsl,yes,no,no,no,no,no,month-to-month,Yes,electronic check,49.45,314.6,No
8705-dwkti,male,0,No,No,52,Yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,Yes,credit card (automatic),83.8,4331.4,No
8755-iwjhn,male,1,Yes,No,69,Yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,Yes,bank transfer (automatic),95.35,6382,No
0325-xbfac,male,0,No,No,8,Yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,Yes,electronic check,94.7,740.3,Yes
4480-qqrhc,female,1,No,No,8,Yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,Yes,bank transfer (automatic),74.05,600.15,No
0929-peclo,female,1,No,No,63,Yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,Yes,bank transfer (automatic),89.6,5538.8,No
3680-cthuh,male,0,No,No,60,Yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,Yes,credit card (automatic),116.6,7049.5,No
1202-kkgfu,female,0,Yes,No,12,Yes,no,dsl,yes,no,no,yes,no,no,month-to-month,No,bank transfer (automatic),54.2,690.5,No
6112-kthfq,female,0,No,No,13,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,Yes,mailed check,19.3,279.3,No
1852-xemdw,male,0,No,No,22,Yes,yes,dsl,yes,yes,yes,no,no,no,month-to-month,No,mailed check,65.05,1427.55,No
2462-xiijb,male,0,No,No,5,Yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,Yes,electronic check,92.5,452.7,Yes
4760-xohvn,female,0,Yes,Yes,1,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,mailed check,19.45,19.45,Yes
1820-djfph,female,0,Yes,Yes,72,Yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,Yes,bank transfer (automatic),24.05,1709.15,No
9426-sxnhe,female,0,No,No,2,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,bank transfer (automatic),18.75,53.15,No
9068-fhqhd,female,0,Yes,Yes,40,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,bank transfer (automatic),20.15,777.35,No
1269-foywn,male,0,Yes,Yes,44,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,No,bank transfer (automatic),20,860.85,No
9470-yfuyi,male,1,Yes,No,71,Yes,no,dsl,yes,yes,no,yes,yes,no,one year,Yes,bank transfer (automatic),71,5012.1,No
7817-boqpw,female,0,No,No,2,Yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,Yes,electronic check,75.55,166.3,Yes
7402-eyfxx,male,1,No,No,26,Yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,Yes,electronic check,93.6,2404.1,No
1853-udxbw,male,0,Yes,Yes,1,Yes,no,fiber optic,no,no,no,no,no,no,month-to-month,Yes,electronic check,70,70,Yes
9895-vfoxh,female,0,No,No,1,No,no phone service,dsl,no,no,no,no,no,no,month-to-month,No,mailed check,24.4,24.4,No
5458-cqjta,male,0,Yes,Yes,65,Yes,no,dsl,yes,no,no,yes,yes,yes,two year,Yes,bank transfer (automatic),74.8,4820.15,Yes
1230-qajdw,male,0,No,No,3,Yes,yes,dsl,no,no,no,yes,yes,no,month-to-month,Yes,mailed check,65.25,209.9,No
5701-zikje,male,0,No,No,13,Yes,no,dsl,no,no,no,yes,no,no,month-to-month,Yes,mailed check,50.55,610.75,No
5219-yiptk,female,0,Yes,No,33,Yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,Yes,electronic check,104.4,3409.6,Yes
5032-miykt,female,0,No,No,1,Yes,no,fiber optic,no,no,no,no,no,no,month-to-month,Yes,mailed check,70.7,70.7,No
7396-vjuzb,male,0,Yes,Yes,4,Yes,no,dsl,no,no,no,no,no,no,month-to-month,No,mailed check,45.25,155.35,No
9717-qebgu,male,0,No,No,2,Yes,no,fiber optic,no,no,no,no,no,no,month-to-month,Yes,electronic check,70.3,144,No
5172-rkocb,male,0,Yes,No,72,Yes,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,Yes,credit card (automatic),108.95,7875,No
6509-tsgwn,female,0,Yes,Yes,37,Yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,mailed check,26.45,911.6,No
3540-rzjyu,female,0,No,No,15,Yes,no,fiber optic,yes,no,no,no,yes,no,month-to-month,No,electronic check,86.2,1270.2,Yes
3178-cifot,female,0,No,No,23,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,Yes,credit card (automatic),19.65,478.1,No
2091-mjtfx,female,0,Yes,Yes,30,No,no phone service,dsl,no,no,no,yes,yes,yes,month-to-month,No,credit card (automatic),51.2,1561.5,Yes
4530-ndrku,female,0,Yes,Yes,42,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,Yes,electronic check,19.05,761.85,No
5985-tbabq,female,0,No,No,32,Yes,yes,dsl,yes,no,no,no,yes,yes,one year,No,mailed check,74.75,2282.95,No
9800-ontfe,female,0,Yes,Yes,22,Yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,Yes,bank transfer (automatic),75.8,1615.1,No
6743-hhqpf,male,0,Yes,No,42,No,no phone service,dsl,no,no,no,no,no,no,month-to-month,Yes,credit card (automatic),25.1,1097.15,No
8455-hiraq,female,0,No,No,8,Yes,no,dsl,no,no,no,no,no,no,month-to-month,No,mailed check,44.45,369.3,No
6616-aalsr,female,0,Yes,Yes,65,Yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,Yes,credit card (automatic),104.3,6725.3,No
0883-eibti,female,0,No,No,2,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,mailed check,19.5,31.55,Yes
9415-znbsx,female,0,Yes,Yes,70,Yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,Yes,bank transfer (automatic),89,6293.2,No
4018-kjyuy,male,0,No,Yes,22,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,credit card (automatic),20.15,432.5,No
0722-troqr,female,1,No,No,4,Yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,Yes,electronic check,74.9,321.75,Yes
7571-yxdad,female,0,No,No,2,Yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,No,credit card (automatic),74.9,147.15,Yes
3884-uebxb,female,0,Yes,Yes,67,No,no phone service,dsl,yes,yes,no,no,no,no,two year,No,bank transfer (automatic),36.15,2434.45,No
8780-rsyyu,female,0,No,No,25,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,Yes,credit card (automatic),19.2,532.1,No
5537-uxxvs,female,0,Yes,No,20,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,No,bank transfer (automatic),19.25,375.25,No
1791-pqhbb,female,0,No,Yes,2,Yes,no,dsl,yes,no,no,no,no,yes,month-to-month,Yes,credit card (automatic),61.2,125.95,No
8701-dglvh,male,0,No,No,51,Yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,No,mailed check,20.45,1042.65,No
